Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearAtCompany,PromotionGapRatio,OverallSatisfaction,ExperienceRatio,ManagerStabilityRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
44,0,136,28,3,4,32,3,4,1,16328,22074,3,13,3,3,1,24,1,4,20,6,14,17,816.4,0.7,2.6666666666666665,0.8333333333333334,0.85,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
39,0,1089,6,3,2,32,3,3,2,8376,9150,4,18,3,4,0,9,3,3,2,0,2,2,4188.0,1.0,2.6666666666666665,0.2222222222222222,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,0,228,3,3,3,51,3,4,2,16606,11380,8,12,3,4,1,23,2,4,13,12,5,1,1277.3846153846155,0.38461538461538464,3.0,0.5652173913043478,0.07692307692307693,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,0,1029,16,3,4,91,2,3,2,8606,21195,1,19,3,4,0,11,3,1,11,8,3,3,782.3636363636364,0.2727272727272727,3.3333333333333335,1.0,0.2727272727272727,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,0,507,20,1,1,97,3,2,3,2272,24812,0,14,3,2,0,5,2,3,4,3,1,2,568.0,0.25,2.0,0.8,0.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
40,1,676,9,4,4,86,3,1,1,2018,21831,3,14,3,2,0,15,3,1,5,4,1,0,403.6,0.2,2.3333333333333335,0.3333333333333333,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
34,0,971,1,3,4,64,2,3,3,7083,12288,1,14,3,4,0,10,3,3,10,9,8,6,708.3,0.8,3.6666666666666665,1.0,0.6,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True
31,1,561,3,3,4,33,3,1,3,4084,4156,1,12,3,1,0,7,2,1,7,2,7,7,583.4285714285714,1.0,2.6666666666666665,1.0,1.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,0,333,22,5,3,88,1,4,4,14411,24450,1,13,3,4,0,32,2,3,32,6,13,9,450.34375,0.40625,3.6666666666666665,1.0,0.28125,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True
34,0,1440,7,2,2,55,3,1,3,2308,4944,0,25,4,2,1,12,4,3,11,10,5,7,209.8181818181818,0.45454545454545453,2.3333333333333335,0.9166666666666666,0.6363636363636364,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True
42,0,1210,2,3,3,68,2,1,2,4841,24052,4,14,3,2,1,4,3,3,1,0,0,0,4841.0,0.0,2.3333333333333335,0.25,0.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,0,674,13,3,1,47,3,2,4,4285,3031,1,17,3,1,0,10,2,3,10,8,3,7,428.5,0.3,2.0,1.0,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
29,0,441,8,1,3,39,1,2,1,9715,7288,3,13,3,3,1,9,3,3,7,7,0,7,1387.857142857143,0.0,2.3333333333333335,0.7777777777777778,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
33,0,575,25,3,4,44,2,2,2,4320,24152,1,13,3,4,0,5,2,3,5,3,0,2,864.0,0.0,3.3333333333333335,1.0,0.4,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
45,0,950,28,3,4,97,3,1,4,2132,4585,4,20,4,4,1,8,3,3,5,4,0,3,426.4,0.0,4.0,0.625,0.6,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
42,0,288,2,3,4,40,3,3,4,10124,18611,2,14,3,3,1,24,3,1,20,8,13,9,506.2,0.65,3.6666666666666665,0.8333333333333334,0.45,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
40,0,1342,9,2,1,47,3,2,1,5473,19345,0,12,3,4,0,9,5,4,8,4,7,1,684.125,0.875,2.0,0.8888888888888888,0.125,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
33,0,589,28,4,2,79,3,2,3,5207,22949,1,12,3,2,1,15,3,3,15,14,5,7,347.1333333333333,0.3333333333333333,2.3333333333333335,1.0,0.4666666666666667,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
40,0,898,6,2,3,38,3,4,4,16437,17381,1,21,4,4,0,21,2,3,21,7,7,7,782.7142857142857,0.3333333333333333,3.6666666666666665,1.0,0.3333333333333333,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
24,0,350,21,2,3,57,2,1,1,2296,10036,0,14,3,2,3,2,3,3,1,1,0,0,2296.0,0.0,2.0,0.5,0.0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
40,0,1142,8,2,4,72,3,2,4,4069,8841,3,18,3,3,0,8,2,3,2,2,2,2,2034.5,1.0,3.6666666666666665,0.25,1.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,0,538,1,4,1,66,3,3,2,7441,20933,1,12,3,1,3,10,4,3,10,8,7,7,744.1,0.7,1.3333333333333333,1.0,0.7,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
35,0,1402,28,4,2,98,2,1,3,2430,26204,0,23,4,1,2,6,5,3,5,3,4,2,486.0,0.8,2.0,0.8333333333333334,0.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
32,0,824,5,2,4,67,2,2,2,5878,15624,3,12,3,1,1,12,2,3,7,1,2,5,839.7142857142857,0.2857142857142857,2.3333333333333335,0.5833333333333334,0.7142857142857143,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36,0,1157,2,4,3,70,3,1,4,2644,17001,3,21,4,4,0,7,3,2,3,2,1,2,881.3333333333334,0.3333333333333333,3.6666666666666665,0.42857142857142855,0.6666666666666666,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
48,0,492,16,4,3,96,3,2,3,6439,13693,8,14,3,3,1,18,2,3,8,7,7,7,804.875,0.875,3.0,0.4444444444444444,0.875,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,0,598,9,3,3,91,4,1,3,2451,22376,6,18,3,1,2,5,2,2,1,0,0,0,2451.0,0.0,2.3333333333333335,0.2,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
33,0,1242,8,4,1,46,3,2,1,6392,10589,2,13,3,4,1,8,6,1,2,2,2,2,3196.0,1.0,2.0,0.25,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,1,740,1,3,2,64,2,2,1,9714,5323,1,11,3,4,1,10,4,3,10,8,6,7,971.4,0.6,2.3333333333333335,1.0,0.7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,0,888,10,4,3,71,3,2,3,6077,14814,3,11,3,3,0,10,2,3,6,3,1,2,1012.8333333333334,0.16666666666666666,3.0,0.6,0.3333333333333333,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
35,0,992,1,3,4,68,2,1,1,2450,21731,1,19,3,2,0,3,3,3,3,0,1,2,816.6666666666666,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
30,0,1288,29,4,3,33,3,3,2,9250,17799,3,12,3,2,1,9,3,3,4,2,1,3,2312.5,0.25,2.3333333333333335,0.4444444444444444,0.75,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
35,1,104,2,3,1,69,3,1,1,2074,26619,1,12,3,4,1,1,2,3,1,0,0,0,2074.0,0.0,2.0,1.0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53,1,607,2,5,3,78,2,3,4,10169,14618,0,16,3,2,1,34,4,3,33,7,1,9,308.1515151515151,0.030303030303030304,3.0,0.9705882352941176,0.2727272727272727,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
38,1,903,2,3,3,81,3,2,2,4855,7653,4,11,3,1,2,7,2,3,5,2,1,4,971.0,0.2,2.0,0.7142857142857143,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
32,0,1200,1,4,4,62,3,2,1,4087,25174,4,14,3,2,1,9,3,2,6,5,1,2,681.1666666666666,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
48,0,1108,15,4,3,65,3,1,1,2367,16530,8,12,3,4,1,10,3,2,8,2,7,6,295.875,0.875,2.6666666666666665,0.8,0.75,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
34,0,479,7,4,1,35,3,1,4,2972,22061,1,13,3,3,0,1,4,1,1,0,0,0,2972.0,0.0,2.6666666666666665,1.0,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
55,0,685,26,5,3,60,2,5,4,19586,23037,1,21,4,3,1,36,3,3,36,6,2,13,544.0555555555555,0.05555555555555555,3.3333333333333335,1.0,0.3611111111111111,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
34,0,1351,1,4,2,45,3,2,4,5484,13008,9,17,3,2,1,9,3,2,2,2,2,1,2742.0,1.0,2.6666666666666665,0.2222222222222222,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26,0,474,3,3,1,89,3,1,4,2061,11133,1,21,4,1,0,1,5,3,1,0,0,0,2061.0,0.0,2.0,1.0,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38,0,1245,14,3,3,80,3,2,2,9924,12355,0,11,3,4,1,10,3,3,9,8,7,7,1102.6666666666667,0.7777777777777778,3.0,0.9,0.7777777777777778,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,0,437,16,3,2,90,3,2,2,4198,16379,2,12,3,2,0,8,5,4,3,2,1,2,1399.3333333333333,0.3333333333333333,2.0,0.375,0.6666666666666666,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,0,884,1,4,2,73,3,2,3,6815,21447,6,13,3,1,0,15,5,3,1,0,0,0,6815.0,0.0,2.0,0.06666666666666667,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,0,1370,3,1,2,87,3,1,1,4723,16213,1,18,3,4,0,10,3,3,10,9,1,5,472.3,0.1,2.3333333333333335,1.0,0.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
35,0,670,10,4,1,51,3,2,3,6142,4223,3,16,3,3,0,10,4,3,5,2,0,4,1228.4,0.0,2.3333333333333335,0.5,0.8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
39,0,1462,6,3,4,38,4,3,3,8237,4658,2,11,3,1,1,11,3,3,7,6,7,6,1176.7142857142858,1.0,2.6666666666666665,0.6363636363636364,0.8571428571428571,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
29,0,995,2,1,1,87,3,2,4,8853,24483,1,19,3,4,1,6,0,4,6,4,1,3,1475.5,0.16666666666666666,3.0,1.0,0.5,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,0,264,9,3,3,59,3,5,3,19331,19519,4,16,3,3,1,27,2,3,1,0,0,0,19331.0,0.0,3.0,0.037037037037037035,0.0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
23,0,977,10,3,4,45,4,1,3,2073,12826,2,16,3,4,1,4,2,3,2,2,2,2,1036.5,1.0,3.6666666666666665,0.5,1.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
36,0,1302,6,4,1,80,4,2,1,5562,19711,3,13,3,4,1,9,3,3,3,2,0,2,1854.0,0.0,2.0,0.3333333333333333,0.6666666666666666,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
42,0,1059,9,2,4,93,2,5,4,19613,26362,8,22,4,4,0,24,2,3,1,0,0,1,19613.0,0.0,4.0,0.041666666666666664,1.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
35,0,750,28,3,2,46,4,2,3,3407,25348,1,17,3,4,2,10,3,2,10,9,6,8,340.7,0.6,3.0,1.0,0.8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,0,653,10,4,4,92,2,2,3,5063,15332,1,14,3,2,1,8,3,2,8,2,7,7,632.875,0.875,3.0,1.0,0.875,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
40,0,118,14,2,4,84,3,2,1,4639,11262,1,15,3,3,1,5,2,3,5,4,1,2,927.8,0.2,2.6666666666666665,1.0,0.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
43,0,990,27,3,4,87,4,1,2,4876,5855,5,12,3,3,1,8,0,3,6,4,0,2,812.6666666666666,0.0,3.0,0.75,0.3333333333333333,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
35,0,1349,7,2,3,63,2,1,4,2690,7713,1,18,3,4,1,1,5,2,1,0,0,1,2690.0,0.0,3.6666666666666665,1.0,1.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
46,0,563,1,4,4,56,4,4,1,17567,3156,1,15,3,2,0,27,5,1,26,0,0,12,675.6538461538462,0.0,2.3333333333333335,0.9629629629629629,0.46153846153846156,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
28,1,329,24,3,3,51,3,1,2,2408,7324,1,17,3,3,3,1,3,3,1,1,0,0,2408.0,0.0,2.6666666666666665,1.0,0.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
22,0,457,26,2,2,85,2,1,3,2814,10293,1,14,3,2,0,4,2,2,4,2,1,3,703.5,0.25,2.3333333333333335,1.0,0.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
50,0,1234,20,5,2,41,3,4,3,11245,20689,2,15,3,3,1,32,3,3,30,8,12,13,374.8333333333333,0.4,2.6666666666666665,0.9375,0.43333333333333335,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
32,0,634,5,4,2,35,4,1,4,3312,18783,3,17,3,4,2,6,3,3,3,2,0,2,1104.0,0.0,3.3333333333333335,0.5,0.6666666666666666,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
44,0,1313,7,3,2,31,3,5,4,19049,3549,0,14,3,4,1,23,4,2,22,7,1,10,865.8636363636364,0.045454545454545456,3.3333333333333335,0.9565217391304348,0.45454545454545453,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
30,0,241,7,3,2,48,2,1,2,2141,5348,1,12,3,2,1,6,3,2,6,4,1,1,356.8333333333333,0.16666666666666666,2.0,1.0,0.16666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,0,1015,5,5,3,50,1,2,1,5769,23447,1,14,3,1,0,10,3,3,10,7,1,4,576.9,0.1,1.6666666666666667,1.0,0.4,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
45,0,336,26,3,1,52,2,2,1,4385,24162,1,15,3,1,1,10,2,3,10,7,4,5,438.5,0.4,1.0,1.0,0.5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
31,0,715,2,4,4,54,3,2,1,5332,21602,7,13,3,4,0,10,3,3,5,2,0,3,1066.4,0.0,3.0,0.5,0.6,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
36,0,559,12,4,3,76,3,2,3,4663,12421,9,12,3,2,2,7,2,3,3,2,1,1,1554.3333333333333,0.3333333333333333,2.6666666666666665,0.42857142857142855,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
34,0,426,10,4,3,42,4,2,4,4724,17000,1,13,3,1,1,9,3,3,9,7,7,2,524.8888888888889,0.7777777777777778,2.6666666666666665,1.0,0.2222222222222222,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
49,0,722,25,4,3,84,3,1,1,3211,22102,1,14,3,4,1,10,3,2,9,6,1,4,356.77777777777777,0.1111111111111111,2.6666666666666665,0.9,0.4444444444444444,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
39,0,1387,10,5,2,76,3,2,1,5377,3835,2,13,3,4,3,10,3,3,7,7,7,7,768.1428571428571,1.0,2.3333333333333335,0.7,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
27,0,1302,19,3,4,67,2,1,1,4066,16290,1,11,3,1,2,7,3,3,7,7,0,7,580.8571428571429,0.0,2.0,1.0,1.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
35,0,819,18,5,2,48,4,2,1,5208,26312,1,11,3,4,0,16,2,3,16,15,1,10,325.5,0.0625,2.3333333333333335,1.0,0.625,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
28,0,580,27,3,2,39,1,2,1,4877,20460,0,21,4,2,1,6,5,2,5,3,0,0,975.4,0.0,1.6666666666666667,0.8333333333333334,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,0,546,5,1,3,97,3,1,4,3117,26009,1,18,3,3,0,3,2,3,2,2,2,2,1558.5,1.0,3.3333333333333335,0.6666666666666666,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
18,1,544,3,2,2,70,3,1,4,1569,18420,1,12,3,3,0,0,2,4,0,0,0,0,1569.0,0.0,3.0,0.0,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
47,0,1176,26,4,4,98,3,5,3,19658,5220,3,11,3,3,1,27,2,3,5,2,1,0,3931.6,0.2,3.3333333333333335,0.18518518518518517,0.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,0,170,3,2,3,76,2,2,3,3069,10302,0,15,3,4,1,11,3,3,10,8,0,7,306.9,0.0,3.3333333333333335,0.9090909090909091,0.7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
40,0,884,15,3,1,80,2,3,3,10435,25800,1,13,3,4,2,18,2,3,18,15,14,12,579.7222222222222,0.7777777777777778,2.6666666666666665,1.0,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,0,208,8,4,3,52,3,2,3,4148,12250,1,12,3,4,1,15,5,3,14,11,2,9,296.2857142857143,0.14285714285714285,3.3333333333333335,0.9333333333333333,0.6428571428571429,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,0,671,19,3,3,85,3,2,3,5768,26493,3,17,3,1,3,9,2,2,4,3,0,2,1442.0,0.0,2.3333333333333335,0.4444444444444444,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
39,0,711,4,3,1,81,3,2,3,5042,3140,0,13,3,4,0,10,2,1,9,2,3,8,560.2222222222222,0.3333333333333333,2.6666666666666665,0.9,0.8888888888888888,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
45,0,1329,2,2,4,59,2,2,4,5770,5388,1,19,3,1,2,10,3,3,10,7,3,9,577.0,0.3,3.0,1.0,0.9,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
38,0,397,2,2,4,54,2,3,3,7756,14199,3,19,3,4,1,10,6,4,5,4,0,2,1551.2,0.0,3.6666666666666665,0.5,0.4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
35,1,737,10,3,4,55,2,3,1,10306,21530,9,17,3,3,0,15,3,3,13,12,6,0,792.7692307692307,0.46153846153846156,2.6666666666666665,0.8666666666666667,0.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
37,0,1470,10,3,2,71,3,1,2,3936,9953,1,11,3,1,1,8,2,1,8,4,7,7,492.0,0.875,1.6666666666666667,1.0,0.875,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,0,448,16,3,3,84,3,3,4,7945,19948,6,15,3,4,0,18,2,2,4,2,3,3,1986.25,0.75,3.6666666666666665,0.2222222222222222,0.75,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
44,0,602,1,5,1,37,3,2,4,5743,10503,4,11,3,3,0,14,3,3,10,7,0,2,574.3,0.0,2.6666666666666665,0.7142857142857143,0.2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
48,0,365,4,5,3,89,2,4,4,15202,5602,2,25,4,2,1,23,3,3,2,2,2,2,7601.0,1.0,3.0,0.08695652173913043,1.0,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
35,1,763,15,2,1,59,1,2,4,5440,22098,6,14,3,4,2,7,2,2,2,2,2,2,2720.0,1.0,3.0,0.2857142857142857,1.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
24,0,567,2,1,1,32,3,1,4,3760,17218,1,13,3,3,0,6,2,3,6,3,1,3,626.6666666666666,0.16666666666666666,2.6666666666666665,1.0,0.5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
27,0,486,8,3,2,86,4,1,3,3517,22490,7,17,3,1,0,5,0,3,3,2,0,2,1172.3333333333333,0.0,2.0,0.6,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27,0,591,2,3,4,87,3,1,4,2580,6297,2,13,3,3,0,6,0,2,4,2,1,2,645.0,0.25,3.6666666666666665,0.6666666666666666,0.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
40,1,1329,7,3,1,73,3,1,1,2166,3339,3,14,3,2,0,10,3,1,4,2,0,3,541.5,0.0,1.3333333333333333,0.4,0.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
29,0,469,10,3,3,42,2,2,3,5869,23413,9,11,3,3,0,8,2,3,5,2,1,4,1173.8,0.2,3.0,0.625,0.8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
36,0,711,5,4,2,42,3,3,1,8008,22792,4,12,3,3,2,9,6,3,3,2,0,2,2669.3333333333335,0.0,2.0,0.3333333333333333,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,0,772,2,1,4,77,4,2,3,5206,4973,1,17,3,3,2,7,6,3,7,7,0,7,743.7142857142857,0.0,3.3333333333333335,1.0,1.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39,0,492,12,3,4,66,3,2,2,5295,7693,4,21,4,3,0,7,3,3,5,4,1,0,1059.0,0.2,3.0,0.7142857142857143,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,0,301,22,4,1,72,3,4,2,16413,3498,3,16,3,2,2,27,2,3,4,2,1,2,4103.25,0.25,1.6666666666666667,0.14814814814814814,0.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
50,0,813,17,5,4,50,2,3,1,13269,21981,5,15,3,3,3,19,3,3,14,11,1,11,947.7857142857143,0.07142857142857142,2.6666666666666665,0.7368421052631579,0.7857142857142857,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,0,1141,2,3,3,31,3,1,3,2783,13251,1,19,3,1,0,2,3,3,2,2,2,2,1391.5,1.0,2.3333333333333335,1.0,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,1130,3,3,4,66,3,2,2,5433,19332,1,12,3,3,1,11,2,3,11,8,7,9,493.90909090909093,0.6363636363636364,3.0,1.0,0.8181818181818182,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,0,311,7,3,1,77,3,1,2,2013,10950,2,11,3,3,0,15,4,3,4,3,1,3,503.25,0.25,2.0,0.26666666666666666,0.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
49,0,465,6,1,3,41,2,4,3,13966,11652,2,19,3,2,1,30,3,3,15,11,2,12,931.0666666666667,0.13333333333333333,2.6666666666666665,0.5,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
36,0,894,1,4,4,33,2,2,3,4374,15411,0,15,3,3,0,4,6,3,3,2,1,2,1458.0,0.3333333333333333,3.3333333333333335,0.75,0.6666666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
36,0,1040,3,2,4,79,4,2,1,6842,26308,6,20,4,1,1,13,3,3,5,4,0,4,1368.4,0.0,2.0,0.38461538461538464,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,0,584,22,5,2,91,3,4,3,17426,18685,3,25,4,3,1,36,6,3,10,8,4,7,1742.6,0.4,2.6666666666666665,0.2777777777777778,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
43,0,1291,15,2,3,65,2,4,3,17603,3525,1,24,4,1,1,14,3,3,14,10,6,11,1257.357142857143,0.42857142857142855,2.3333333333333335,1.0,0.7857142857142857,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,1,880,12,4,4,36,3,2,4,4581,10414,3,24,4,1,0,13,2,4,11,9,6,7,416.45454545454544,0.5454545454545454,3.0,0.8461538461538461,0.6363636363636364,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
38,0,1189,1,3,4,90,3,2,4,4735,9867,7,15,3,4,2,19,4,4,13,11,2,9,364.2307692307692,0.15384615384615385,4.0,0.6842105263157895,0.6923076923076923,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
